variavel;estrato;perfil_cluster;categoria;candidatos_cluster_categoria;candidatos_cluster;perc_cluster;perc_estrato;perc_base;indice_vs_estrato;indice_vs_base;delta_pp_vs_estrato;delta_pp_vs_base
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;SOLIDARIEDADE;7;398;0.017587939698492462;0.03170312115999017;0.0356770404522751;0.5547699739005103;0.49297642056436025;-1.4115181461497706;-1.8089100753782636
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PATRIOTA;6;398;0.01507537688442211;0.036864094372081595;0.039409407761128494;0.4089447236180904;0.3825324393555521;-2.1788717487659484;-2.4334030876706385
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;CIDADANIA;4;398;0.010050251256281407;0.016711722782010323;0.016685877380756352;0.6013892994383683;0.6023208145993124;-0.6661471525728916;-0.6635626124474945
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;DC;4;398;0.010050251256281407;0.018186286556893586;0.018058071244305394;0.5526280048893114;0.5565517557391823;-0.8136035300612179;-0.8007819988023986
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PSOL;4;398;0.010050251256281407;0.02752519046448759;0.02931006092540754;0.3651292175161522;0.3428942465134662;-1.7474939208206184;-1.9259809669126131
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PC DO B;3;398;0.007537688442211055;0.009584664536741214;0.008068499917668368;0.7864321608040201;0.9342118757050558;-0.20469760945301588;-0.05308114754573132
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PV;3;398;0.007537688442211055;0.010813467682477268;0.012294857017399418;0.6970648698035632;0.6130765434314429;-0.3275779240266213;-0.4757168575188363
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PCB;1;398;0.002512562814070352;0.002703366920619317;0.0034030407816016245;0.929419826404751;0.7383287404765765;-0.01908041065489651;-0.08904779675312727
SG_PARTIDO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;REDE;1;398;0.002512562814070352;0.016957483411157534;0.016356550853504584;0.14816837812249653;0.1536120198306971;-1.444492059708718;-1.3843988039434232
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PT;32;289;0.11072664359861592;0.05207835642618251;0.05049673417860475;2.126154725246818;2.1927486083947647;5.86482871724334;6.022990942001117
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;MDB;19;289;0.0657439446366782;0.04992833253702819;0.05357044843295461;1.3167662787039949;1.227242753417664;1.5815612099650003;1.2173496203723586
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSOL;18;289;0.06228373702422145;0.03487816531294792;0.02931006092540754;1.785751528653363;2.1249951401578477;2.740557171127353;3.297367609881391
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;UNIÃO;18;289;0.06228373702422145;0.05709507883420927;0.0636149075141336;1.0908775028593765;0.9790745512030118;0.5188658190012179;-0.13311704899121451
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PL;17;289;0.058823529411764705;0.055661729574773056;0.06663373401394149;1.0568038374147941;0.8827890299447622;0.31617998369916495;-0.7810204602176782
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSD;15;289;0.05190311418685121;0.038222646918299095;0.047038805642461164;1.3579152249134947;1.1034105453561753;1.3680467268552112;0.48643085443900447
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PTB;14;289;0.04844290657439446;0.043478260869565216;0.040562050606509685;1.1141868512110726;1.1942913597819929;0.4964645704829247;0.7880855967884779
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PODE;13;289;0.04498269896193772;0.04013377926421405;0.04429441791536308;1.1208189158016149;1.0155387761927426;0.48489196977236704;0.06882810465746389
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PP;13;289;0.04498269896193772;0.0482560917343526;0.054009550469290304;0.9321662270033233;0.8328656426702675;-0.3273392772414882;-0.9026851507352586
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PDT;12;289;0.04152249134948097;0.04323936932632585;0.043580877106317584;0.9602936397178305;0.952768601884375;-0.17168779768448814;-0.2058385756836617
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSDB;11;289;0.03806228373702422;0.034400382226469184;0.03578681596135902;1.1064494425221068;1.0635839684123378;0.3661901510555038;0.2275467775665202
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSB;10;289;0.03460207612456748;0.04801720019111323;0.046709479115209396;0.7206183614797983;0.7407934487820151;-1.3415124066545756;-1.210740299064192
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;REPUBLICANOS;10;289;0.03460207612456748;0.055661729574773056;0.05351556067841265;0.6216493161263495;0.6465797178599947;-2.1059653450205578;-1.8913484553845172
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;AVANTE;9;289;0.031141868512110725;0.035355948399426664;0.03468906087051979;0.880809875619564;0.8977432000350399;-0.42140798873159385;-0.35471923584090637
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;NOVO;9;289;0.031141868512110725;0.018155757286192068;0.021296448762281137;1.7152613367328355;1.4623033567581063;1.2986111225918657;0.9845419749829588
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PMB;8;289;0.02768166089965398;0.020544672718585764;0.02437016301663099;1.3473887503017623;1.1358832881324232;0.7136988181068217;0.33114978830229913
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSC;8;289;0.02768166089965398;0.03702818920210225;0.03463417311597783;0.7475834356513004;0.7992586052785987;-0.9346528302448267;-0.6952512216323848
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SOLIDARIEDADE;8;289;0.02768166089965398;0.046822742474916385;0.0356770404522751;0.5912011863568958;0.7758956614319936;-1.9141081575262404;-0.7995379552621119
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;REDE;6;289;0.020761245674740483;0.019350215002388916;0.016356550853504584;1.0729206715365884;1.2692923991546874;0.14110306723515675;0.44046948212358994
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;DC;5;289;0.01730103806228374;0.019827998088867656;0.018058071244305394;0.8725559678159003;0.9580778494126062;-0.25269600265839176;-0.07570331820216554
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PATRIOTA;5;289;0.01730103806228374;0.039417104634495936;0.039409407761128494;0.4389220929013317;0.4390078167921273;-2.21160665722122;-2.2108369698844754
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;AGIR;4;289;0.01384083044982699;0.026755852842809364;0.021735550798616828;0.5173010380622838;0.6367830554681766;-1.2915022392982374;-0.7894720348789839
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PC DO B;4;289;0.01384083044982699;0.008838987099856666;0.008068499917668368;1.5658842233236696;1.7154155779959044;0.5001843349970324;0.5772330532158622
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PROS;4;289;0.01384083044982699;0.027233635929288104;0.028212305834568307;0.5082255812541735;0.4905955057692567;-1.3392805479461114;-1.4371475384741317
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;UP;4;289;0.01384083044982699;0.0016722408026755853;0.0027443877270980845;8.27681660899654;5.043321799307958;1.2168589647151404;1.1096442722728905
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PMN;3;289;0.010380622837370242;0.022694696607740088;0.01756408145342774;0.4574030231287561;0.5910142733564014;-1.2314073770369847;-0.7183458616057496
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PRTB;3;289;0.010380622837370242;0.02771141901576684;0.02826719358911027;0.3745973034244124;0.3672321698525212;-1.73307961783966;-1.788657075174003
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;CIDADANIA;2;289;0.006920415224913495;0.016961299569995224;0.016685877380756352;0.40801208635898434;0.4147468584957203;-1.0040884345081729;-0.9765462155842857
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PCB;2;289;0.006920415224913495;0.00358337314859054;0.0034030407816016245;1.9312572087658593;2.033597499720951;0.3337042076322955;0.35173744433118703
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PCO;1;289;0.0034602076124567475;0.003105590062111801;0.002524836708930238;1.1141868512110729;1.3704678802467278;0.03546175503449465;0.09353709035265097
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSTU;1;289;0.0034602076124567475;0.007405637840420449;0.00488501015423459;0.46723964728206274;0.7083317133859492;-0.39454302279637016;-0.14248025417778423
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PV;1;289;0.0034602076124567475;0.016483516483516484;0.012294857017399418;0.209919261822376;0.2814353682649531;-1.3023308871059736;-0.8834649404942669
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PL;25;326;0.07668711656441718;0.055661729574773056;0.06663373401394149;1.3777350641143788;1.1508752690997666;2.1025386989644126;1.0053382550475694
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PTB;24;326;0.0736196319018405;0.043478260869565216;0.040562050606509685;1.6932515337423315;1.8149879210008553;3.014137103227528;3.305758129533081
