variavel;estrato;perfil_cluster;categoria;candidatos_cluster_categoria;candidatos_cluster;perc_cluster;perc_estrato;perc_base;indice_vs_estrato;indice_vs_base;delta_pp_vs_estrato;delta_pp_vs_base
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;1;398;0.002512562814070352;0.0014745637748832638;0.0013173061090070806;1.7039363484087102;1.9073492462311556;0.1037999039187088;0.11952567050632712
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;DIRETOR DE ESTABELECIMENTO DE ENSINO;1;398;0.002512562814070352;0.0002457606291472106;0.0005488775454196168;10.223618090452263;4.577638190954774;0.22668021849231412;0.1963685268650735
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;DONA DE CASA;1;398;0.002512562814070352;0.00393217006635537;0.004830122399692629;0.6389761306532664;0.5201861580630425;-0.14196072522850178;-0.23175595856222772
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;ESCRITOR E CRÍTICO;1;398;0.002512562814070352;0.0009830425165888424;0.000713540809045502;2.5559045226130657;3.5212601468882876;0.15295202974815095;0.17990220050248498
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;GERENTE;1;398;0.002512562814070352;0.0029491275497665276;0.003018826499807893;0.8519681742043551;0.8322978529008679;-0.04365647356961758;-0.050626368573754126
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;1;398;0.002512562814070352;0.002703366920619317;0.002469948954388276;0.929419826404751;1.0172529313232832;-0.01908041065489651;0.00426138596820759
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;MOTORISTA PARTICULAR;1;398;0.002512562814070352;0.004915212582944212;0.00521433668148636;0.5111809045226131;0.4818566516794499;-0.24026497688738607;-0.27017738674160086
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;NUTRICIONISTA E ASSEMELHADOS;1;398;0.002512562814070352;0.0017203244040304743;0.0010977550908392337;1.4605168700646087;2.288819095477387;0.07922384100398774;0.14148077232311182
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PEDAGOGO;1;398;0.002512562814070352;0.005160973212091423;0.004994785663318514;0.48683895668820293;0.5030371638411839;-0.2648410398021071;-0.24822228492481618
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PESCADOR;1;398;0.002512562814070352;0.0009830425165888424;0.000713540809045502;2.5559045226130657;3.5212601468882876;0.15295202974815095;0.17990220050248498
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PRODUTOR AGROPECUÁRIO;1;398;0.002512562814070352;0.004423691324649791;0.004830122399692629;0.5679787828029035;0.5201861580630425;-0.19111285105794393;-0.23175595856222772
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PROGRAMADOR DE COMPUTADOR;1;398;0.002512562814070352;0.0009830425165888424;0.00032932652725177014;2.5559045226130657;7.629396984924623;0.15295202974815095;0.21832362868185817
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;PSICÓLOGO;1;398;0.002512562814070352;0.0036864094372081593;0.0034579285361435864;0.6815745393634841;0.726609236659488;-0.11738466231378075;-0.09453657220732346
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;SERVIDOR PÚBLICO CIVIL APOSENTADO;1;398;0.002512562814070352;0.007618579503563529;0.006366979526867556;0.32979413195007296;0.39462398197885984;-0.5106016689493178;-0.3854416712797204
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;SERVIDOR PÚBLICO MUNICIPAL;1;398;0.002512562814070352;0.01867780781518801;0.017948295735221474;0.13452129066384552;0.1399889355032041;-1.6165245001117656;-1.5435732921151122
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES;1;398;0.002512562814070352;0.001228803145736053;0.001042867336297272;2.0447236180904524;2.4092832583972497;0.12837596683342986;0.14696954777730797
DS_OCUPACAO;03_medio_alto;Patrimônio médio-alto - veicular diversificado;ZOOTECNISTA;1;398;0.002512562814070352;0.0002457606291472106;0.00016466326362588507;10.223618090452263;15.258793969849245;0.22668021849231412;0.23478995504444666
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ADVOGADO;39;289;0.13494809688581316;0.07381748686096512;0.08858883583072616;1.8281318238317603;1.5233081642891142;6.113061002484804;4.6359261055087
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;EMPRESÁRIO;25;289;0.08650519031141868;0.12804586717630195;0.1444096821999012;0.6755797138873109;0.5990262494426974;-4.154067686488327;-5.790449188848251
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;OUTROS;25;289;0.08650519031141868;0.13999044433827043;0.12239969262857457;0.6179363935897586;0.7067435256877743;-5.348525402685175;-3.589450231715589
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;VEREADOR;24;289;0.08304498269896193;0.05924510272336359;0.05055162193314672;1.4017189418461882;1.6427758303934716;2.379987997559834;3.2493360765815216
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;DEPUTADO;23;289;0.07958477508650519;0.027472527472527472;0.05757725451451781;2.896885813148789;1.3822259459495119;5.211224761397772;2.200752057198738
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ADMINISTRADOR;12;289;0.04152249134948097;0.03511705685618729;0.03271310170700917;1.1824023727137913;1.2692923991546874;0.6405434493293678;0.8809389642471799
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;APOSENTADO (EXCETO SERVIDOR PÚBLICO);10;289;0.03460207612456748;0.03487816531294792;0.029474724189033425;0.9920841825852018;1.1739575882932867;-0.02760891883804434;0.5127351935534051
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PROFESSOR DE ENSINO SUPERIOR;8;289;0.02768166089965398;0.017200191113234592;0.015039244744497502;1.6093810073048826;1.8406283939080141;1.0481469786419388;1.2642416155156477
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SERVIDOR PÚBLICO MUNICIPAL;8;289;0.02768166089965398;0.02150023889154324;0.017948295735221474;1.2875048058439063;1.5423002444366845;0.618142200811074;0.9733365164432507
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;JORNALISTA E REDATOR;7;289;0.02422145328719723;0.01839464882943144;0.014764805971787694;1.3167662787039949;1.6404857153882764;0.5826804457765792;0.9456647315409538
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;MÉDICO;7;289;0.02422145328719723;0.016244624940277116;0.0345243976068939;1.4910441685324647;0.7015749720817908;0.7976828346920116;-1.030294431969667
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PROFESSOR DE ENSINO MÉDIO;7;289;0.02422145328719723;0.022694696607740088;0.01855206103518305;1.0672737206337644;1.3055936610634509;0.1526756679457144;0.5669392252014183
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SERVIDOR PÚBLICO ESTADUAL;7;289;0.02422145328719723;0.037267080745341616;0.031011581316208355;0.6499423298731257;0.7810454113972501;-1.3045627458144384;-0.6790128029011123
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;COMERCIANTE;5;289;0.01730103806228374;0.026516961299569996;0.022833305889456063;0.6524517597181957;0.7577106068671813;-0.9215923237286258;-0.5532267827172324
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ASSISTENTE SOCIAL;4;289;0.01384083044982699;0.008122312470138558;0.006202316263241671;1.704050478322817;2.2315583182778576;0.5718517979688432;0.7638514186585319
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;4;289;0.01384083044982699;0.009316770186335404;0.008672265217629947;1.4855824682814303;1.5959879111734045;0.4524060263491586;0.5168565232197043
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ENGENHEIRO;4;289;0.01384083044982699;0.012900143334925944;0.016027224326252813;1.0729206715365884;0.8635824998814998;0.09406871149010461;-0.21863938764258226
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;AGENTE ADMINISTRATIVO;3;289;0.010380622837370242;0.004777830864787387;0.002799275481640046;2.1726643598615913;3.7083248524323222;0.5602791972582855;0.7581347355730196
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;BANCÁRIO E ECONOMIÁRIO;3;289;0.010380622837370242;0.0033444816053511705;0.003348153027059663;3.1038062283737022;3.1004027454762038;0.7036141232019072;0.7032469810310579
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ENFERMEIRO;3;289;0.010380622837370242;0.009316770186335404;0.008617377463087985;1.1141868512110726;1.2046150794525377;0.10638526510348377;0.17632453742822563
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;POLICIAL CIVIL;3;289;0.010380622837370242;0.005972288580984233;0.007958724408584444;1.7381314878892733;1.3043073618899892;0.44083342563860084;0.24218984287857973
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;POLICIAL MILITAR;3;289;0.010380622837370242;0.03153368370759675;0.0305175915253307;0.3291915696759987;0.3401520997734684;-2.115306087022651;-2.0136968687960457
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;3;289;0.010380622837370242;0.004300047778308648;0.003951918327021241;2.414071510957324;2.6267301038062283;0.6080575059061594;0.6428704510349
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SERVIDOR PÚBLICO CIVIL APOSENTADO;3;289;0.010380622837370242;0.00692785475394171;0.006366979526867556;1.4983892136976495;1.6303842023624866;0.3452768083428532;0.4013643310502686
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;2;289;0.006920415224913495;0.002866698518872432;0.002799275481640046;2.4140715109573243;2.472216568288215;0.4053716706041063;0.4121139743273449
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ECONOMISTA;2;289;0.006920415224913495;0.00358337314859054;0.004610571381524782;1.9312572087658593;1.5009886307464162;0.3337042076322955;0.23098438433887128
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;GERENTE;2;289;0.006920415224913495;0.004300047778308648;0.003018826499807893;1.6093810073048826;2.2924189996854354;0.2620367446604847;0.3901588725105602
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;GOVERNADOR;2;289;0.006920415224913495;0.00047778308647873863;0.0007684285635874636;14.484429065743946;9.005931784478499;0.6442632138434756;0.6151986661326031
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;MILITAR REFORMADO;2;289;0.006920415224913495;0.009077878643096034;0.010154234590262913;0.7623383718812603;0.6815299728794538;-0.21574634181825392;-0.3233819365349418
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ODONTÓLOGO;2;289;0.006920415224913495;0.006450071667462972;0.006092540754157747;1.0729206715365884;1.1358832881324232;0.047034355745052304;0.08278744707557478
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PRODUTOR AGROPECUÁRIO;2;289;0.006920415224913495;0.00358337314859054;0.004830122399692629;1.9312572087658593;1.4327618748033972;0.3337042076322955;0.2090292825220866
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;2;289;0.006920415224913495;0.004300047778308648;0.0036225917997694712;1.6093810073048826;1.9103491664045298;0.2620367446604847;0.32978234251440236
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PROFESSOR DE ENSINO FUNDAMENTAL;2;289;0.006920415224913495;0.013377926421404682;0.0110324386629343;0.5173010380622838;0.6272788307596964;-0.6457511196491187;-0.4112023438020805
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;2;289;0.006920415224913495;0.004061156235069279;0.004281244854273012;1.704050478322817;1.6164492946499867;0.2859258989844216;0.26391703706404834
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PUBLICITÁRIO;2;289;0.006920415224913495;0.003105590062111801;0.0031286020088918164;2.2283737024221457;2.211983245310508;0.3814825162801694;0.3791813216021679
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SERVIDOR PÚBLICO FEDERAL;2;289;0.006920415224913495;0.012900143334925944;0.01492946923541358;0.5364603357682942;0.4635406065540403;-0.5979728110012449;-0.8009054010500085
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ANALISTA DE SISTEMAS;1;289;0.0034602076124567475;0.002150023889154324;0.0020308469180525825;1.6093810073048826;1.7038249321986347;0.13101837233024236;0.1429360694404165
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;BIBLIOTECÁRIO;1;289;0.0034602076124567475;0.00023889154323936931;0.00010977550908392337;14.484429065743946;31.52076124567474;0.3221316069217378;0.3350432103372824
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;CANTOR E COMPOSITOR;1;289;0.0034602076124567475;0.003105590062111801;0.0023601734453043526;1.1141868512110729;1.4660819184034763;0.03546175503449465;0.1100034167152395
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;CIENTISTA POLÍTICO;1;289;0.0034602076124567475;0.0011944577161968467;0.0009330918272133488;2.896885813148789;3.7083248524323222;0.22657498962599004;0.2527115785243399
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;CONTADOR;1;289;0.0034602076124567475;0.007405637840420449;0.007080520335913058;0.46723964728206274;0.4886939728011588;-0.39454302279637016;-0.36203127234563104
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ESCRITOR E CRÍTICO;1;289;0.0034602076124567475;0.00047778308647873863;0.000713540809045502;7.242214532871973;4.84934788394996;0.2982424525978009;0.27466668034112457
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;1;289;0.0034602076124567475;0.005255613951266125;0.006751193808661288;0.6583831393519975;0.5125327031817031;-0.17954063388093774;-0.32909861962045406
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;1;289;0.0034602076124567475;0.002150023889154324;0.002524836708930238;1.6093810073048826;1.3704678802467278;0.13101837233024236;0.09353709035265097
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;FONOAUDIÓLOGO;1;289;0.0034602076124567475;0.00047778308647873863;0.0005488775454196168;7.242214532871973;6.304152249134949;0.2982424525978009;0.29113300670371306
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;FOTÓGRAFO E ASSEMELHADOS;1;289;0.0034602076124567475;0.0011944577161968467;0.0009879795817553103;2.896885813148789;3.5023068050749715;0.22657498962599004;0.2472228030701437
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;GARI OU LIXEIRO;1;289;0.0034602076124567475;0.0011944577161968467;0.0007684285635874636;2.896885813148789;4.502965892239249;0.22657498962599004;0.2691779048869284
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;HISTORIADOR;1;289;0.0034602076124567475;0.00047778308647873863;0.0004939897908776552;7.242214532871973;7.004613610149943;0.2982424525978009;0.29662178215790924
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;MOTORISTA PARTICULAR;1;289;0.0034602076124567475;0.006688963210702341;0.00521433668148636;0.5173010380622838;0.6635949735931524;-0.32287555982455934;-0.1754129069029613
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PETROLEIRO;1;289;0.0034602076124567475;0.00023889154323936931;0.00016466326362588507;14.484429065743946;21.013840830449826;0.3221316069217378;0.3295544348830862
