SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;patrimonio_total;estrato;perfil_cluster
10001595335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;60000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001595336;0.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;113900.0;0.0;0.0;0.0;0.0;0.0;0.7783615489394824;0.0;0.0;0.0;0.0;0.2216384510605176;3;2;0.6549703038559758;513900.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001595338;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;12000.0;0.0;0.0;0.0;0.0;0.0;0.9615384615384616;0.0;0.0;0.0;0.0;0.0384615384615384;2;2;0.9260355029585798;312000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001595339;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.2857142857142857;2;2;0.5918367346938775;350000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001595340;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;32000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001595342;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;0.0;0.0;0.1111111111111111;3;2;0.8024691358024691;225000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001595343;0.0;0.0;0.0;0.0;0.0;140000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;140000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001595344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;910000.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9837837837837838;0.0162162162162162;3;2;0.9680934989043096;925000.0;04_alto;Alto patrimônio - imobiliário + rural/agropecuário
10001595348;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;150000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001595349;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;75000.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.3333333333333333;3;2;0.5555555555555556;225000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001595351;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;100000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
10001595352;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;155000.0;0.0;0.0;0.0;0.0;0.0;0.4918032786885246;0.0;0.0;0.0;0.0;0.5081967213114754;3;2;0.500134372480516;305000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001595354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001595356;0.0;0.0;0.0;0.0;0.0;350000.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.9210526315789472;0.0;0.0;0.0;0.0;0.0789473684210526;3;2;0.8545706371191135;380000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001595357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;60000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001595359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;8000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001595364;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.3333333333333333;2;2;0.5555555555555556;120000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001600522;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.8771929824561403;0.0;0.0;0.0;0.0;0.1228070175438596;2;2;0.7845490920283162;57000.0;01_baixo;Baixo patrimônio - imobiliário + veicular
10001601425;0.0;0.0;0.0;0.0;0.0;190000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;190000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001601426;0.0;0.0;0.0;0.0;0.0;185000.0;0.0;0.0;0.0;0.0;45000.0;0.0;0.0;0.0;0.0;0.0;0.8043478260869565;0.0;0.0;0.0;0.0;0.1956521739130435;4;2;0.6852551984877127;230000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001601427;36033.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;238072.0;0.1314573036796977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8685426963203022;4;2;0.771647438022077;274105.12;02_medio_baixo;Patrimônio médio-baixo - veicular + financeiro
10001601428;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.2941176470588235;0.0;0.0;0.0;0.0;0.7058823529411765;3;2;0.5847750865051904;170000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001601429;0.0;0.0;0.0;0.0;0.0;90000.0;0.0;0.0;0.0;0.0;16000.0;0.0;0.0;0.0;0.0;0.0;0.8490566037735849;0.0;0.0;0.0;0.0;0.1509433962264151;3;2;0.743681025275899;106000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001601430;0.0;0.0;0.0;0.0;0.0;435000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;435000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
10001601431;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;89000.0;0.0;0.0;0.0;0.0;0.0;0.6920415224913494;0.0;0.0;0.0;0.0;0.3079584775086505;2;2;0.5737598927215909;289000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001601432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;15000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001601434;0.0;0.0;0.0;0.0;0.0;454000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;454000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
10001601437;0.0;0.0;0.0;0.0;0.0;600000.0;0.0;0.0;0.0;0.0;17000.0;0.0;0.0;0.0;0.0;0.0;0.9724473257698542;0.0;0.0;0.0;0.0;0.0275526742301458;4;2;0.9464129512541736;617000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001601439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;153990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;153990.0;02_medio_baixo;Patrimônio médio-baixo - veicular concentrado
10001601440;0.0;0.0;0.0;0.0;0.0;430000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;430000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
10001601441;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;207000.0;0.0;0.0;0.0;0.0;0.0;0.1945525291828793;0.0;0.0;0.0;0.0;0.8054474708171206;2;2;0.6865963148571514;257000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001601442;0.0;0.0;0.0;0.0;0.0;175000.0;0.0;0.0;0.0;150000.0;17000.0;0.0;0.0;0.0;0.0;0.0;0.5116959064327485;0.0;0.0;0.0;0.4385964912280701;0.0497076023391812;4;3;0.4566704285079169;342000.0;03_medio_alto;Patrimônio médio-alto - rural/agropecuário + imobiliário
10001601443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;30000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001601445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;35000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001601531;0.0;0.0;0.0;0.0;0.0;350000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;350000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
10001601532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;55000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001601533;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.625;0.0;2;2;0.53125;400000.0;03_medio_alto;Patrimônio médio-alto - rural/agropecuário + imobiliário
10001601536;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.8620689655172413;0.0;0.0;0.0;0.0;0.1379310344827586;2;2;0.7621878715814505;290000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001601537;0.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;3000.0;0.0;96000.0;0.0;0.0;0.0;0.0;0.0;0.8016032064128257;0.0;0.0;0.0060120240480961;0.0;0.1923847695390781;3;3;0.6796157445150823;499000.0;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e societário
10001601539;0.0;0.0;0.0;0.0;0.0;410000.0;0.0;0.0;0.0;0.0;26000.0;0.0;0.0;0.0;0.0;0.0;0.9403669724770642;0.0;0.0;0.0;0.0;0.0596330275229357;2;2;0.8878461408972309;436000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001601556;0.0;0.0;104105.01;0.0;0.0;1040619.58;0.0;0.0;19800.0;2252500.0;327000.0;0.0;0.0;0.0278056426974482;0.0;0.0;0.2779414384134694;0.0;0.0;0.0052884268049104;0.6016253221242867;0.0873391699598853;22;5;0.4476337232416709;3744024.59;04_alto;Alto patrimônio - imobiliário diversificado com rural/agropecuário e societário
10001601557;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;279000.0;300000.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.2275312855517633;0.0;0.0;0.3174061433447099;0.3412969283276451;0.1137656427758816;4;4;0.2819433604998958;879000.0;04_alto;Alto patrimônio - imobiliário diversificado com rural/agropecuário e societário
10001601614;0.0;0.0;0.0;0.0;0.0;118000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;118000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001601615;9870.4;0.0;3428.9700000000003;0.0;0.0;270000.0;0.0;0.0;94117.0;72368.99;174000.0;0.0158233915589169;0.0;0.0054970350698836;0.0;0.0;0.4328411939645393;0.0;0.0;0.1508804246383724;0.11601585199114;0.2789421027771476;9;6;0.3016653734616568;623785.36;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e societário
10001601616;0.0;0.0;0.0;0.0;0.0;650000.0;0.0;0.0;0.0;0.0;148060.0;0.0;0.0;0.0;0.0;0.0;0.8144751021226474;0.0;0.0;0.0;0.0;0.1855248978773525;2;2;0.697789179710099;798060.0;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
10001606197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;48000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001606199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;800000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;800000.0;04_alto;Alto patrimônio - imobiliário + rural/agropecuário
10001606200;0.0;0.0;0.0;0.0;0.0;700000.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.9929078014184396;0.0;0.0;0.0;0.0;0.0070921985815602;4;2;0.98591620139832;705000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001606202;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;159500.0;0.0;0.0;0.0;0.0;0.0;0.6528835690968444;0.0;0.0;0.0;0.0;0.3471164309031556;4;2;0.5467467713995792;459500.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001606205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;35000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001606209;0.0;0.0;0.0;0.0;0.0;180000.0;0.0;0.0;0.0;0.0;28000.0;0.0;0.0;0.0;0.0;0.0;0.8653846153846154;0.0;0.0;0.0;0.0;0.1346153846153846;3;2;0.7670118343195267;208000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001606211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001606212;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;200000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001606216;0.0;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;70000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
10001606217;0.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;120000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001606219;0.0;0.0;0.0;0.0;0.0;435000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;1;1.0;435000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
10001606220;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;80000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
10001606307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;12500.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001606495;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;30000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
10001606499;0.0;0.0;0.0;0.0;0.0;130000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;130000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001606500;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;16000.0;0.0;0.0;0.0;0.0;0.0;0.9036144578313252;0.0;0.0;0.0;0.0;0.0963855421686747;3;2;0.8258092611409493;166000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001606502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;14000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9554140127388536;0.0;0.0445859872611464;3;2;0.9148038459978092;314000.0;03_medio_alto;Patrimônio médio-alto - veicular diversificado
10001606506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;7000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001606511;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9411764705882352;0.0;0.0588235294117647;0.0;0.0;0.0;2;2;0.8892733564013842;85000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
10001606585;0.0;0.0;70000.0;0.0;0.0;92000.0;24000.0;0.0;10000.0;0.0;29000.0;0.0;0.0;0.3111111111111111;0.0;0.0;0.4088888888888889;0.1066666666666666;0.0;0.0444444444444444;0.0;0.1288888888888889;7;5;0.2939456790123456;225000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
10001612476;415232.94;0.0;416844.58;0.0;0.0;58811.7;63607.06;0.0;1651055.88;0.0;2555831.2800000003;0.0804499306875755;0.0;0.080762180304124;0.0;0.0;0.0113945613000223;0.012323645537949;0.0;0.3198863055212189;0.0;0.4951833766491102;29;6;0.3608102543513056;5161383.44;04_alto;Alto patrimônio - imobiliário diversificado com societário e créditos e direitos
10001612477;8248.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3188.61;0.721212476240271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278787523759729;2;2;0.5978699192887049;11437.42;01_baixo;Baixo patrimônio - veicular concentrado com financeiro e societário
10001612484;0.0;0.0;0.0;0.0;0.0;6793850.08;0.0;0.0;0.0;1952500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7767640236051471;0.0;0.0;0.0;0.2232359763948529;0.0;8;2;0.6531966495242207;8746350.08;04_alto;Alto patrimônio - imobiliário + rural/agropecuário
10001612485;0.0;0.0;0.0;0.0;0.0;2000000.0;0.0;0.0;0.0;160000.0;191000.0;0.0;0.0;0.0;0.0;0.0;0.8507018290089323;0.0;0.0;0.0;0.0680561463207145;0.081242024670353;8;3;0.7349255075037073;2351000.0;04_alto;Alto patrimônio - imobiliário + rural/agropecuário
10001612486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;1;1.0;76000.0;01_baixo;Baixo patrimônio - societário concentrado
10001612487;35900.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54893.81;0.0;459990.0;0.0651815021979818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0996647165946612;0.0;0.8351537812073568;7;3;0.7116635222276253;550784.79;03_medio_alto;Patrimônio médio-alto - veicular diversificado
10001612488;654787.16;0.0;0.0;123143.4;0.0;1328175.36;0.0;0.0;9700.0;0.0;0.0;0.3094741128241101;0.0;0.0;0.0582016520683522;0.0;0.6277396936293667;0.0;0.0;0.0045845414781711;0.0;0.0;16;4;0.4932397997902117;2115805.92;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
10001612489;0.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;120000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001612491;0.0;0.0;0.0;0.0;0.0;2000000.0;0.0;0.0;0.0;0.0;240580.0;0.0;0.0;0.0;0.0;0.0;0.8926260164778763;0.0;0.0;0.0;0.0;0.1073739835221237;2;2;0.8083103776305712;2240580.0;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
10001613550;18810.35;0.0;0.0;0.0;0.0;152755.0;0.0;0.0;0.0;0.0;32192.0;0.0923174059733305;0.0;0.0;0.0;0.0;0.7496907473521813;0.0;0.0;0.0;0.0;0.157991846674488;5;3;0.5955201437267319;203757.35;02_medio_baixo;Patrimônio médio-baixo - imobiliário + veicular
10001614193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;35000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7407407407407407;0.2592592592592592;2;2;0.615912208504801;135000.0;02_medio_baixo;Patrimônio médio-baixo - rural/agropecuário + imobiliário
10001614194;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;200000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
10001614195;3303.12;0.0;0.0;0.0;0.0;360000.0;0.0;0.0;0.0;0.0;0.0;0.0090919120100042;0.0;0.0;0.0;0.0;0.990908087989996;0.0;0.0;0.0;0.0;0.0;3;2;0.9819815017079868;363303.12;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com financeiro e societário
10001614197;0.0;0.0;0.0;0.0;0.0;960000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;960000.0;04_alto;Alto patrimônio - imobiliário concentrado com financeiro e outros ativos
10001614198;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;75632.0;0.0;0.0;0.0;0.0;0.0;0.7677378144654088;0.0;0.0;0.0;0.0;0.2322621855345912;4;2;0.6433670745894273;325632.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001614244;0.0;0.0;0.0;0.0;0.0;370000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;370000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
10001616168;0.0;0.0;0.0;0.0;0.0;541216.58;0.0;0.0;0.0;0.0;96269.05;0.0;0.0;0.0;0.0;0.0;0.8489863214642187;0.0;0.0;0.0;0.0;0.1510136785357812;7;2;0.7435829051382541;637485.63;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
10001616169;74567.95999999999;0.0;0.0;0.0;0.0;3493457.93;0.0;0.0;17520.77;0.0;78350.0;0.0203520914806587;0.0;0.0;0.0;0.0;0.9534815673540312;0.0;0.0;0.0047820044138471;0.0;0.0213843367514628;19;4;0.9100214643360512;3663896.66;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
10001619990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3095000.0;0.0;195000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9407294832826748;0.0;0.0592705167173252;4;2;0.8884849548692271;3290000.0;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
10001619991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;11000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
10001619992;4357.37;0.0;0.0;0.0;0.0;567000.0;0.0;0.0;0.0;0.0;258000.0;0.0052539112300889;0.0;0.0;0.0;0.0;0.6836618573727753;0.0;0.0;0.0;0.0;0.3110842313971358;6;3;0.5641945378335533;829357.37;04_alto;Alto patrimônio - imobiliário + financeiro
10001619993;230991.62;0.0;50361.41;0.0;0.0;400000.0;0.0;0.0;49000.0;0.0;289000.0;0.2266061052469721;0.0;0.0494052683592847;0.0;0.0;0.3924057595630044;0.0;0.0;0.048069705546468;0.0;0.2835131612842707;13;5;0.2904638968277981;1019353.03;04_alto;Alto patrimônio - imobiliário diversificado com societário e créditos e direitos
